% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
40 +8.615603871e+02 +8.615603871e+02 +1.089330387e+03 +1.089330387e+03 +2.0474e+00 -2.2836e+00 -4.4751e+00 +5.8158e-01 -3.5230e+00
% function evaluation | noise-free fitness - Fopt (9.640000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.018715966e+03 +2.018715966e+03 +2.115115966e+03 +2.115115966e+03 -8.9149e-01 -2.2815e+00 +3.1166e+00 +5.0975e-01 -1.9979e+00
41 +1.419940308e+03 +1.419940308e+03 +1.516340308e+03 +1.516340308e+03 +4.8943e-01 +2.6960e+00 -1.9029e+00 -1.7310e+00 -1.7873e+00
% function evaluation | noise-free fitness - Fopt (-9.045000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.033374020e+05 +1.033374020e+05 +1.032469520e+05 +1.032469520e+05 +3.9618e+00 +3.6424e+00 +9.4877e-01 -1.2215e+00 +3.4045e+00
2 +7.047653602e+04 +7.047653602e+04 +7.038608602e+04 +7.038608602e+04 -7.2841e-01 -2.9275e+00 -1.7166e+00 -4.6198e+00 -1.0930e+00
3 +8.831260884e+03 +8.831260884e+03 +8.740810884e+03 +8.740810884e+03 -4.6674e+00 +9.2801e-01 +1.5076e+00 -3.3753e+00 +2.3467e-01
18 +4.787534385e+02 +4.787534385e+02 +3.883034385e+02 +3.883034385e+02 +6.7999e-02 -3.2857e-01 -9.1493e-01 +1.9499e+00 -1.4452e+00
46 +3.700339875e+02 +3.700339875e+02 +2.795839875e+02 +2.795839875e+02 -3.6749e-01 -7.1685e-01 -2.6326e-01 +1.0943e+00 -1.5546e+00
% function evaluation | noise-free fitness - Fopt (3.995000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.341969711e+04 +1.341969711e+04 +1.345964711e+04 +1.345964711e+04 +3.3755e+00 -1.9719e+00 -3.1862e-01 +5.2213e-02 -2.5748e+00
14 +7.898030292e+03 +7.898030292e+03 +7.937980292e+03 +7.937980292e+03 +2.5443e+00 +3.2651e+00 +1.8191e+00 +2.4623e+00 +1.6051e+00
30 +2.047787959e+03 +2.047787959e+03 +2.087737959e+03 +2.087737959e+03 -2.0235e+00 -3.4927e+00 -1.7887e+00 -1.5196e+00 +1.4484e-01
41 +1.302022642e+03 +1.302022642e+03 +1.341972642e+03 +1.341972642e+03 +1.2334e+00 -2.8576e+00 +5.6600e-01 -8.1881e-01 +1.2926e+00
% function evaluation | noise-free fitness - Fopt (7.762000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.845022145e+05 +1.845022145e+05 +1.845798345e+05 +1.845798345e+05 +1.2574e+00 -3.8846e+00 -4.6073e+00 +3.3511e+00 -4.4313e+00
2 +5.131010676e+03 +5.131010676e+03 +5.208630676e+03 +5.208630676e+03 +2.5972e+00 -2.0721e+00 +4.1566e+00 +7.2531e-02 +1.0704e+00
29 +2.020441748e+03 +2.020441748e+03 +2.098061748e+03 +2.098061748e+03 +1.8865e+00 -2.5630e+00 +7.4123e-01 -2.6409e+00 +1.1584e+00
41 +8.108269005e+02 +8.108269005e+02 +8.884469005e+02 +8.884469005e+02 +2.1466e+00 +8.2812e-01 +2.3756e+00 -3.8254e+00 +2.2801e+00
% function evaluation | noise-free fitness - Fopt (-1.092400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.082745787e+04 +1.082745787e+04 +1.071821787e+04 +1.071821787e+04 +2.8652e+00 -4.9178e+00 +2.5293e+00 +2.1798e+00 -1.6171e+00
21 +6.048582712e+03 +6.048582712e+03 +5.939342712e+03 +5.939342712e+03 +2.3393e+00 +1.4427e+00 +4.2963e-01 +1.2826e+00 -1.3029e+00
46 +3.610357178e+03 +3.610357178e+03 +3.501117178e+03 +3.501117178e+03 +8.9871e-01 +8.5283e-01 -1.2662e+00 +1.1965e+00 -1.3008e+00
